"oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","y1_value","y2_value","y3_value","csquare","geom_wkt"
12037718,-57.1,-37.5,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-13","2009-02-13",1,1,1,,,,"5305:477:141","POLYGON((-57.1 -37.4,-57.1 -37.5,-57.2 -37.5,-57.2 -37.4,-57.1 -37.4))"
12037717,-57.0,-37.4,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-16","2009-02-16",1,1,1,,,,"5305:477:140","POLYGON((-57 -37.4,-57 -37.5,-57.1 -37.5,-57.1 -37.4,-57 -37.4))"
12037716,-57.0,-37.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-16","2009-02-17",4,1,1,,,,"5305:477:130","POLYGON((-57 -37.3,-57 -37.4,-57.1 -37.4,-57.1 -37.3,-57 -37.3))"
12037678,-57.0,-35.7,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-27","2008-05-27",1,1,1,,,,"5305:457:370","POLYGON((-57 -35.7,-57 -35.8,-57.1 -35.8,-57.1 -35.7,-57 -35.7))"
12037677,-57.1,-35.7,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-18","2009-03-18",1,1,1,,,,"5305:457:360","POLYGON((-57 -35.6,-57 -35.7,-57.1 -35.7,-57.1 -35.6,-57 -35.6))"
12037714,-56.9,-37.4,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-15","2008-05-15",1,1,1,,,,"5305:476:249","POLYGON((-56.9 -37.4,-56.9 -37.5,-57 -37.5,-57 -37.4,-56.9 -37.4))"
12037712,-57.0,-37.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-18","2009-02-18",2,1,1,,,,"5305:476:239","POLYGON((-56.9 -37.3,-56.9 -37.4,-57 -37.4,-57 -37.3,-56.9 -37.3))"
12037671,-56.9,-35.6,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-18","2009-03-18",1,1,1,,,,"5305:456:469","POLYGON((-56.9 -35.6,-56.9 -35.7,-57 -35.7,-57 -35.6,-56.9 -35.6))"
39743726,-56.9,19.6,"Guillermo Diaz, Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Marine Fisheries Service; Southeast Fisheries Science Center (SEFSC)","Chelonia mydas","103151495","1997-01-20","1997-01-20",1,,1,,,,"7105:496:469","POLYGON((-56.9 19.6,-57 19.6,-57 19.7,-56.9 19.7,-56.9 19.6))"
12037713,-56.9,-37.4,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-15","2008-05-15",1,1,1,,,,"5305:476:248","POLYGON((-56.8 -37.4,-56.8 -37.5,-56.9 -37.5,-56.9 -37.4,-56.8 -37.4))"
12037711,-56.8,-37.4,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-15","2008-05-15",1,1,1,,,,"5305:476:238","POLYGON((-56.8 -37.3,-56.8 -37.4,-56.9 -37.4,-56.9 -37.3,-56.8 -37.3))"
12037709,-56.9,-37.2,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-19","2009-02-19",3,1,1,,,,"5305:476:218","POLYGON((-56.8 -37.1,-56.8 -37.2,-56.9 -37.2,-56.9 -37.1,-56.8 -37.1))"
12037693,-56.9,-36.0,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-02","2009-03-02",1,1,1,,,,"5305:466:208","POLYGON((-56.8 -36,-56.8 -36.1,-56.9 -36.1,-56.9 -36,-56.8 -36))"
12037670,-56.9,-35.6,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-10","2009-03-20",2,1,1,,,,"5305:456:468","POLYGON((-56.8 -35.6,-56.8 -35.7,-56.9 -35.7,-56.9 -35.6,-56.8 -35.6))"
12037707,-56.8,-37.0,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-20","2009-02-20",2,1,1,,,,"5305:476:207","POLYGON((-56.7 -37,-56.7 -37.1,-56.8 -37.1,-56.8 -37,-56.7 -37))"
12037675,-56.7,-35.8,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-24","2008-05-25",2,1,1,,,,"5305:456:487","POLYGON((-56.7 -35.8,-56.7 -35.9,-56.8 -35.9,-56.8 -35.8,-56.7 -35.8))"
12037668,-56.7,-35.7,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-06","2009-03-06",2,1,1,,,,"5305:456:467","POLYGON((-56.7 -35.6,-56.7 -35.7,-56.8 -35.7,-56.8 -35.6,-56.7 -35.6))"
12037710,-56.6,-37.2,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-17","2008-05-17",2,1,1,,,,"5305:476:226","POLYGON((-56.6 -37.2,-56.6 -37.3,-56.7 -37.3,-56.7 -37.2,-56.6 -37.2))"
12037708,-56.7,-37.2,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-16","2008-05-16",1,1,1,,,,"5305:476:216","POLYGON((-56.6 -37.1,-56.6 -37.2,-56.7 -37.2,-56.7 -37.1,-56.6 -37.1))"
12037705,-56.6,-36.5,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-23","2009-02-23",2,1,1,,,,"5305:466:456","POLYGON((-56.6 -36.5,-56.6 -36.6,-56.7 -36.6,-56.7 -36.5,-56.6 -36.5))"
12037702,-56.6,-36.4,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-24","2009-02-24",3,1,1,,,,"5305:466:246","POLYGON((-56.6 -36.4,-56.6 -36.5,-56.7 -36.5,-56.7 -36.4,-56.6 -36.4))"
12037701,-56.6,-36.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-20","2009-02-26",2,2,1,,,,"5305:466:236","POLYGON((-56.6 -36.3,-56.6 -36.4,-56.7 -36.4,-56.7 -36.3,-56.6 -36.3))"
12037697,-56.6,-36.2,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-26","2009-02-27",4,1,1,,,,"5305:466:226","POLYGON((-56.6 -36.2,-56.6 -36.3,-56.7 -36.3,-56.7 -36.2,-56.6 -36.2))"
12037694,-56.7,-36.2,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-27","2009-02-27",1,1,1,,,,"5305:466:216","POLYGON((-56.6 -36.1,-56.6 -36.2,-56.7 -36.2,-56.7 -36.1,-56.6 -36.1))"
12037676,-56.7,-35.9,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-24","2008-05-24",1,1,1,,,,"5305:456:496","POLYGON((-56.6 -35.9,-56.6 -36,-56.7 -36,-56.7 -35.9,-56.6 -35.9))"
12037673,-56.7,-35.8,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-16","2009-03-16",1,1,1,,,,"5305:456:486","POLYGON((-56.6 -35.8,-56.6 -35.9,-56.7 -35.9,-56.7 -35.8,-56.6 -35.8))"
12037672,-56.7,-35.7,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-05","2009-03-05",1,1,1,,,,"5305:456:476","POLYGON((-56.6 -35.7,-56.6 -35.8,-56.7 -35.8,-56.7 -35.7,-56.6 -35.7))"
12037667,-56.7,-35.6,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-08","2009-03-08",2,1,1,,,,"5305:456:456","POLYGON((-56.6 -35.5,-56.6 -35.6,-56.7 -35.6,-56.7 -35.5,-56.6 -35.5))"
12037655,-56.7,-35.2,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-29","2008-05-29",1,1,1,,,,"5305:456:226","POLYGON((-56.6 -35.2,-56.6 -35.3,-56.7 -35.3,-56.7 -35.2,-56.6 -35.2))"
12037654,-56.6,-35.2,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-30","2008-05-30",1,1,1,,,,"5305:456:216","POLYGON((-56.6 -35.1,-56.6 -35.2,-56.7 -35.2,-56.7 -35.1,-56.6 -35.1))"
12037706,-56.6,-36.8,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-22","2009-02-22",1,1,1,,,,"5305:466:485","POLYGON((-56.5 -36.8,-56.5 -36.9,-56.6 -36.9,-56.6 -36.8,-56.5 -36.8))"
12037699,-56.5,-36.4,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-25","2009-03-26",2,1,1,,,,"5305:466:235","POLYGON((-56.5 -36.3,-56.5 -36.4,-56.6 -36.4,-56.6 -36.3,-56.5 -36.3))"
12037695,-56.5,-36.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-27","2009-03-27",1,1,1,,,,"5305:466:225","POLYGON((-56.5 -36.2,-56.5 -36.3,-56.6 -36.3,-56.6 -36.2,-56.5 -36.2))"
12037666,-56.6,-35.5,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-10","2009-03-10",1,1,1,,,,"5305:456:455","POLYGON((-56.5 -35.5,-56.5 -35.6,-56.6 -35.6,-56.6 -35.5,-56.5 -35.5))"
12037692,-56.4,-36.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-28","2009-03-28",1,1,1,,,,"5305:466:133","POLYGON((-56.3 -36.3,-56.3 -36.4,-56.4 -36.4,-56.4 -36.3,-56.3 -36.3))"
12037663,-56.3,-35.7,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-02","2009-04-02",1,1,1,,,,"5305:456:373","POLYGON((-56.3 -35.7,-56.3 -35.8,-56.4 -35.8,-56.4 -35.7,-56.3 -35.7))"
12037657,-56.4,-35.6,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-04","2009-04-04",1,1,1,,,,"5305:456:353","POLYGON((-56.3 -35.5,-56.3 -35.6,-56.4 -35.6,-56.4 -35.5,-56.3 -35.5))"
12037703,-56.3,-36.6,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-21","2009-02-21",1,1,1,,,,"5305:466:352","POLYGON((-56.2 -36.5,-56.2 -36.6,-56.3 -36.6,-56.3 -36.5,-56.2 -36.5))"
12037691,-56.2,-36.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-24","2008-05-24",1,1,1,,,,"5305:466:132","POLYGON((-56.2 -36.3,-56.2 -36.4,-56.3 -36.4,-56.3 -36.3,-56.2 -36.3))"
12037689,-56.3,-36.1,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-26","2008-05-27",2,1,1,,,,"5305:466:112","POLYGON((-56.2 -36.1,-56.2 -36.2,-56.3 -36.2,-56.3 -36.1,-56.2 -36.1))"
12037665,-56.2,-35.8,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-16","2009-03-16",1,1,1,,,,"5305:456:382","POLYGON((-56.2 -35.8,-56.2 -35.9,-56.3 -35.9,-56.3 -35.8,-56.2 -35.8))"
12037662,-56.3,-35.7,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-01","2009-04-01",1,1,1,,,,"5305:456:372","POLYGON((-56.2 -35.7,-56.2 -35.8,-56.3 -35.8,-56.3 -35.7,-56.2 -35.7))"
12037661,-56.3,-35.7,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-01","2009-04-03",4,1,1,,,,"5305:456:362","POLYGON((-56.2 -35.6,-56.2 -35.7,-56.3 -35.7,-56.3 -35.6,-56.2 -35.6))"
12037656,-56.3,-35.6,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-04","2009-04-04",1,1,1,,,,"5305:456:352","POLYGON((-56.2 -35.5,-56.2 -35.6,-56.3 -35.6,-56.3 -35.5,-56.2 -35.5))"
44935663,-56.3,35.1,"Catherine McClellan, Duke University Marine Lab","Chelonia mydas","316","2004-03-30","2004-03-30",1,1,1,,,,"7305:456:102","POLYGON((-56.2000008 35,-56.2999992 35,-56.2999992 35.0999985,-56.2000008 35.0999985,-56.2000008 35))"
12037690,-56.1,-36.4,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-28","2009-02-28",1,1,1,,,,"5305:466:131","POLYGON((-56.1 -36.3,-56.1 -36.4,-56.2 -36.4,-56.2 -36.3,-56.1 -36.3))"
12037664,-56.2,-35.9,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-30","2008-05-30",1,1,1,,,,"5305:456:381","POLYGON((-56.1 -35.8,-56.1 -35.9,-56.2 -35.9,-56.2 -35.8,-56.1 -35.8))"
12037653,-56.1,-35.5,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-05","2009-04-05",1,1,1,,,,"5305:456:141","POLYGON((-56.1 -35.4,-56.1 -35.5,-56.2 -35.5,-56.2 -35.4,-56.1 -35.4))"
12037652,-56.1,-35.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-06","2009-04-06",2,1,1,,,,"5305:456:131","POLYGON((-56.1 -35.3,-56.1 -35.4,-56.2 -35.4,-56.2 -35.3,-56.1 -35.3))"
12037651,-56.1,-35.0,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-30","2008-05-30",1,1,1,,,,"5305:456:101","POLYGON((-56.1 -35,-56.1 -35.1,-56.2 -35.1,-56.2 -35,-56.1 -35))"
12037704,-56.0,-36.7,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-22","2008-05-22",1,1,1,,,,"5305:466:360","POLYGON((-56 -36.6,-56 -36.7,-56.1 -36.7,-56.1 -36.6,-56 -36.6))"
12037658,-56.0,-35.7,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-06-01","2008-06-01",1,1,1,,,,"5305:456:360","POLYGON((-56 -35.6,-56 -35.7,-56.1 -35.7,-56.1 -35.6,-56 -35.6))"
12037650,-56.0,-35.0,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-05-31","2008-05-31",1,1,1,,,,"5305:456:100","POLYGON((-56 -35,-56 -35.1,-56.1 -35.1,-56.1 -35,-56 -35))"
12037646,-56.0,-35.7,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-06-01","2008-06-01",1,1,1,,,,"5305:455:479","POLYGON((-55.9 -35.7,-55.9 -35.8,-56 -35.8,-56 -35.7,-55.9 -35.7))"
12037640,-55.9,-35.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-01-31","2009-01-31",1,1,1,,,,"5305:455:239","POLYGON((-55.9 -35.3,-55.9 -35.4,-56 -35.4,-56 -35.3,-55.9 -35.3))"
12037636,-56.0,-35.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-07","2009-04-07",1,1,1,,,,"5305:455:229","POLYGON((-55.9 -35.2,-55.9 -35.3,-56 -35.3,-56 -35.2,-55.9 -35.2))"
12037587,-56.0,-34.9,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-01-15","2009-01-15",1,1,1,,,,"5305:245:489","POLYGON((-55.9 -34.8,-55.9 -34.9,-56 -34.9,-56 -34.8,-55.9 -34.8))"
44935661,-55.9,36.0,"Catherine McClellan, Duke University Marine Lab","Chelonia mydas","316","2004-03-27","2004-03-27",1,1,1,,,,"7305:455:499","POLYGON((-55.9000015 35.9000015,-56 35.9000015,-56 36,-55.9000015 36,-55.9000015 35.9000015))"
44935712,-55.9,36.0,"Catherine McClellan, Duke University Marine Lab","Chelonia mydas","316","2004-03-27","2004-03-27",1,1,1,,,,"7305:465:209","POLYGON((-55.9000015 36,-56 36,-56 36.0999985,-55.9000015 36.0999985,-55.9000015 36))"
12037642,-55.8,-35.5,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-02","2009-02-02",1,1,1,,,,"5305:455:248","POLYGON((-55.8 -35.4,-55.8 -35.5,-55.9 -35.5,-55.9 -35.4,-55.8 -35.4))"
12037639,-55.8,-35.4,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-01-30","2009-02-01",2,1,1,,,,"5305:455:238","POLYGON((-55.8 -35.3,-55.8 -35.4,-55.9 -35.4,-55.9 -35.3,-55.8 -35.3))"
12037632,-55.9,-35.1,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-06-05","2008-06-05",1,1,1,,,,"5305:455:218","POLYGON((-55.8 -35.1,-55.8 -35.2,-55.9 -35.2,-55.9 -35.1,-55.8 -35.1))"
12037635,-55.8,-35.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-01-29","2009-04-08",2,2,1,,,,"5305:455:227","POLYGON((-55.7 -35.2,-55.7 -35.3,-55.8 -35.3,-55.8 -35.2,-55.7 -35.2))"
12037631,-55.8,-35.1,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-06-04","2008-06-04",1,1,1,,,,"5305:455:207","POLYGON((-55.7 -35,-55.7 -35.1,-55.8 -35.1,-55.8 -35,-55.7 -35))"
12037589,-55.7,-35.0,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-01-26","2009-01-26",1,1,1,,,,"5305:245:497","POLYGON((-55.7 -34.9,-55.7 -35,-55.8 -35,-55.8 -34.9,-55.7 -34.9))"
12037586,-55.8,-34.8,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-01-24","2009-01-24",3,1,1,,,,"5305:245:477","POLYGON((-55.7 -34.7,-55.7 -34.8,-55.8 -34.8,-55.8 -34.7,-55.7 -34.7))"
12037649,-55.6,-35.9,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-09","2009-02-09",1,1,1,,,,"5305:455:496","POLYGON((-55.6 -35.9,-55.6 -36,-55.7 -36,-55.7 -35.9,-55.6 -35.9))"
12037647,-55.6,-35.8,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-08","2009-02-08",2,1,1,,,,"5305:455:486","POLYGON((-55.6 -35.8,-55.6 -35.9,-55.7 -35.9,-55.7 -35.8,-55.6 -35.8))"
12037645,-55.6,-35.7,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-06","2009-02-07",3,1,1,,,,"5305:455:466","POLYGON((-55.6 -35.6,-55.6 -35.7,-55.7 -35.7,-55.7 -35.6,-55.6 -35.6))"
12037641,-55.7,-35.4,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-09","2009-04-09",1,1,1,,,,"5305:455:246","POLYGON((-55.6 -35.4,-55.6 -35.5,-55.7 -35.5,-55.7 -35.4,-55.6 -35.4))"
12037633,-55.7,-35.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-09","2009-04-09",1,1,1,,,,"5305:455:226","POLYGON((-55.6 -35.2,-55.6 -35.3,-55.7 -35.3,-55.7 -35.2,-55.6 -35.2))"
12037687,-55.6,-36.0,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-10","2009-02-10",1,1,1,,,,"5305:465:205","POLYGON((-55.5 -36,-55.5 -36.1,-55.6 -36.1,-55.6 -36,-55.5 -36))"
12037648,-55.5,-36.0,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-11","2009-02-11",1,1,1,,,,"5305:455:495","POLYGON((-55.5 -35.9,-55.5 -36,-55.6 -36,-55.6 -35.9,-55.5 -35.9))"
12037643,-55.5,-35.6,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-03-14","2009-03-14",1,1,1,,,,"5305:455:465","POLYGON((-55.5 -35.6,-55.5 -35.7,-55.6 -35.7,-55.6 -35.6,-55.5 -35.6))"
12037637,-55.5,-35.4,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-06-09","2008-06-09",1,1,1,,,,"5305:455:235","POLYGON((-55.5 -35.3,-55.5 -35.4,-55.6 -35.4,-55.6 -35.3,-55.5 -35.3))"
12037588,-55.5,-35.0,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-01-13","2009-01-13",1,1,1,,,,"5305:245:495","POLYGON((-55.5 -34.9,-55.5 -35,-55.6 -35,-55.6 -34.9,-55.5 -34.9))"
43678180,-55.6,7.0,"","Chelonia mydas","2125","2009-04-13","2009-04-13",1,1,1,,,,"7005:475:205","POLYGON((-55.5 7,-55.6 7,-55.6 7.1,-55.5 7.1,-55.5 7))"
12037682,-55.4,-36.0,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-12","2009-02-13",3,1,1,,,,"5305:465:104","POLYGON((-55.4 -36,-55.4 -36.1,-55.5 -36.1,-55.5 -36,-55.4 -36))"
12037630,-55.5,-35.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-06-10","2008-06-10",1,1,1,,,,"5305:455:134","POLYGON((-55.4 -35.3,-55.4 -35.4,-55.5 -35.4,-55.5 -35.3,-55.4 -35.3))"
12037685,-55.3,-36.1,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-14","2009-02-14",2,1,1,,,,"5305:465:113","POLYGON((-55.3 -36.1,-55.3 -36.2,-55.4 -36.2,-55.4 -36.1,-55.3 -36.1))"
12037680,-55.4,-36.1,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-13","2009-02-14",2,1,1,,,,"5305:465:103","POLYGON((-55.3 -36,-55.3 -36.1,-55.4 -36.1,-55.4 -36,-55.3 -36))"
43734879,-55.3,6.3,"Green Heritage Fund of Suriname","Chelonia mydas","2124","2013-08-05","2013-08-05",1,1,1,,,,"7005:465:133","POLYGON((-55.3 6.3,-55.4 6.3,-55.4 6.4,-55.3 6.4,-55.3 6.3))"
44935989,-55.3,38.8,"Catherine McClellan, Duke University Marine Lab","Chelonia mydas","316","2004-02-05","2004-02-05",1,1,1,,,,"7305:485:383","POLYGON((-55.2999992 38.7999992,-55.3999977 38.7999992,-55.3999977 38.8999977,-55.2999992 38.8999977,-55.2999992 38.7999992))"
12037686,-55.3,-36.2,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-15","2009-02-15",1,1,1,,,,"5305:465:122","POLYGON((-55.2 -36.2,-55.2 -36.3,-55.3 -36.3,-55.3 -36.2,-55.2 -36.2))"
12037684,-55.3,-36.1,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-02-14","2009-02-15",2,1,1,,,,"5305:465:112","POLYGON((-55.2 -36.1,-55.2 -36.2,-55.3 -36.2,-55.3 -36.1,-55.2 -36.1))"
12037629,-55.3,-35.3,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-10","2009-04-10",1,1,1,,,,"5305:455:132","POLYGON((-55.2 -35.3,-55.2 -35.4,-55.3 -35.4,-55.3 -35.3,-55.2 -35.3))"
12037627,-55.3,-35.2,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-06-10","2008-06-10",1,1,1,,,,"5305:455:112","POLYGON((-55.2 -35.1,-55.2 -35.2,-55.3 -35.2,-55.3 -35.1,-55.2 -35.1))"
12037585,-55.2,-34.9,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-06-08","2008-06-14",3,1,1,,,,"5305:245:392","POLYGON((-55.2 -34.9,-55.2 -35,-55.3 -35,-55.3 -34.9,-55.2 -34.9))"
12037580,-55.2,-34.9,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-06-10","2008-06-13",2,1,1,,,,"5305:245:382","POLYGON((-55.2 -34.8,-55.2 -34.9,-55.3 -34.9,-55.3 -34.8,-55.2 -34.8))"
43735026,-55.3,9.8,"Green Heritage Fund of Suriname","Chelonia mydas","2124","2015-05-25","2015-05-25",1,1,1,,,,"7005:495:372","POLYGON((-55.2 9.7,-55.3 9.7,-55.3 9.8,-55.2 9.8,-55.2 9.7))"
12037626,-55.2,-35.0,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-01-12","2009-01-12",1,1,1,,,,"5305:455:101","POLYGON((-55.1 -35,-55.1 -35.1,-55.2 -35.1,-55.2 -35,-55.1 -35))"
12037582,-55.2,-34.9,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-06-15","2008-06-15",1,1,1,,,,"5305:245:391","POLYGON((-55.1 -34.9,-55.1 -35,-55.2 -35,-55.2 -34.9,-55.1 -34.9))"
43684644,-55.1,5.9,"","Chelonia mydas","2127","2020-04-25","2020-04-25",1,1,1,,,,"7005:455:381","POLYGON((-55.1 5.8,-55.2 5.8,-55.2 5.9,-55.1 5.9,-55.1 5.8))"
43738202,-55.2,6.0,";Green Heritage Fund of Suriname","Chelonia mydas","2126;2127","2013-07-21","2020-05-30",810,810,1,,,,"7005:455:391","POLYGON((-55.1 5.9,-55.2 5.9,-55.2 6,-55.1 6,-55.1 5.9))"
12037628,-55.0,-35.2,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-11","2009-04-11",1,1,1,,,,"5305:455:120","POLYGON((-55 -35.2,-55 -35.3,-55.1 -35.3,-55.1 -35.2,-55 -35.2))"
12037581,-55.0,-35.0,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-05-01","2009-05-01",1,1,1,,,,"5305:245:390","POLYGON((-55 -34.9,-55 -35,-55.1 -35,-55.1 -34.9,-55 -34.9))"
49450132,-55.0,6.0,"The State of the World's Sea Turtles Team","Chelonia mydas","545","2015-01-01","2015-01-01",1,1917,1,,,,"7005:455:390","POLYGON((-55 5.9,-55.1 5.9,-55.1 6,-55 6,-55 5.9))"
12037625,-54.9,-35.0,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-06-14","2008-06-14",1,1,1,,,,"5305:354:209","POLYGON((-54.9 -35,-54.9 -35.1,-55 -35.1,-55 -35,-54.9 -35))"
42333919,-55.0,35.8,"International Fund for Animal Welfare, Song of the Whale Team","Chelonia mydas","1158","2012-05-16","2012-05-16",1,1,1,,,,"7305:354:479","POLYGON((-54.9 35.7,-55 35.7,-55 35.8,-54.9 35.8,-54.9 35.7))"
44935456,-55.0,36.6,"Catherine McClellan, Duke University Marine Lab","Chelonia mydas","316","2004-03-15","2004-03-15",1,1,1,,,,"7305:364:459","POLYGON((-54.9000015 36.5,-55 36.5,-55 36.5999985,-54.9000015 36.5999985,-54.9000015 36.5))"
12037578,-54.8,-34.9,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-01-06","2009-05-02",5,2,1,,,,"5305:144:498","POLYGON((-54.8 -34.9,-54.8 -35,-54.9 -35,-54.9 -34.9,-54.8 -34.9))"
12037571,-54.8,-34.9,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-15","2009-04-25",2,1,1,,,,"5305:144:488","POLYGON((-54.8 -34.8,-54.8 -34.9,-54.9 -34.9,-54.9 -34.8,-54.8 -34.8))"
43734666,-54.8,8.5,"Green Heritage Fund of Suriname","Chelonia mydas","2124","2015-05-11","2015-05-11",1,1,1,,,,"7005:384:248","POLYGON((-54.8 8.4,-54.9 8.4,-54.9 8.5,-54.8 8.5,-54.8 8.4))"
12037573,-54.8,-34.9,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-01-06","2009-04-19",2,2,1,,,,"5305:144:497","POLYGON((-54.7 -34.9,-54.7 -35,-54.8 -35,-54.8 -34.9,-54.7 -34.9))"
12037569,-54.7,-34.9,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-29","2009-04-29",1,1,1,,,,"5305:144:487","POLYGON((-54.7 -34.8,-54.7 -34.9,-54.8 -34.9,-54.8 -34.8,-54.7 -34.8))"
44935539,-54.7,37.3,"Catherine McClellan, Duke University Marine Lab","Chelonia mydas","316","2004-02-13","2004-02-13",1,1,1,,,,"7305:374:227","POLYGON((-54.7000008 37.2000008,-54.7999992 37.2000008,-54.7999992 37.2999992,-54.7000008 37.2999992,-54.7000008 37.2000008))"
44935540,-54.7,37.3,"Catherine McClellan, Duke University Marine Lab","Chelonia mydas","316","2004-02-13","2004-02-13",1,1,1,,,,"7305:374:237","POLYGON((-54.7000008 37.2999992,-54.7999992 37.2999992,-54.7999992 37.3999977,-54.7000008 37.3999977,-54.7000008 37.2999992))"
12037568,-54.7,-34.9,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-01-05","2009-04-23",2,2,1,,,,"5305:144:486","POLYGON((-54.6 -34.8,-54.6 -34.9,-54.7 -34.9,-54.7 -34.8,-54.6 -34.8))"
